"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@leighstiles2 Thanks Mike.. so kind.",FALSE,65,"leighstiles2",2017-09-25 00:31:04,FALSE,"912111624458260482","912112177871339520","2490264451","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"RT @60Minutes: When asked how Donald Trump is doing as president, answers range from “every day I love him more and more” to “he’s a horrib…",FALSE,0,NA,2017-09-25 00:29:31,FALSE,NA,"912111788438593536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1725,TRUE,FALSE,NA,NA
"RT @RichOnOWN: ""We've got to do the best we can and celebrate with gratitude a life well lived."" @SenJohnMcCain  @60Minutes",FALSE,0,NA,2017-09-25 00:18:04,FALSE,NA,"912108906339385344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",184,TRUE,FALSE,NA,NA
"First moment on @60Minutes ! Been watching for 50 years now on it. Pretty cool. https://t.co/y1J2LsjMKy",FALSE,20556,NA,2017-09-24 23:54:24,FALSE,NA,"912102951946088448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1631,FALSE,FALSE,NA,NA
"BIG night. My FIRST segment on @60Minutes — watch with me. Tweet, tweet. #60minutes https://t.co/QUdsZGZDlk",FALSE,8501,NA,2017-09-24 16:00:09,FALSE,NA,"911983604296687617",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",1682,FALSE,FALSE,NA,NA
"The lessons will be limitless with a double dose of #MASTERCLASS. Two of music’s legends are on - @Usher &amp;… https://t.co/vnB5uAx3YI",FALSE,2151,NA,2017-09-23 15:00:04,TRUE,NA,"911606096548130816",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",404,FALSE,FALSE,NA,NA
"@mattwiedenhoeft Hey Matt.. late night memories from Grand Rapids. See you on #60 minutes this Sunday. https://t.co/h5z6s0r9oz",FALSE,136,"mattwiedenhoeft",2017-09-21 19:05:56,FALSE,NA,"910943191947497474","23508646","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",33,FALSE,FALSE,NA,NA
"RT @Variety: Sterling K. Brown just finished his best actor speech backstage after getting cut off during CBS' live telecast (Watch) #Emmys…",FALSE,0,NA,2017-09-18 06:23:28,FALSE,NA,"909664150892142595",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",8252,TRUE,FALSE,NA,NA
"@lisaling Thanks Lisa. Was so moved by it. Almost rendered speechless . And forgot to say Thank you.",FALSE,210,"lisaling",2017-09-18 04:42:57,FALSE,"909612774598123520","909638854549712896","15730467","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",26,FALSE,FALSE,NA,NA
"Key word ""respect"" @SHAQ talking about relationship with @kobebryant impressive! #Masterclass",FALSE,1843,NA,2017-09-17 02:42:40,FALSE,NA,"909246194643222528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",301,FALSE,FALSE,NA,NA
"So loving you  @SHAQ on  ""2  degrees to touch my cheese"" #masterclass",FALSE,1219,NA,2017-09-17 02:32:18,FALSE,NA,"909243584880062464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",158,FALSE,FALSE,NA,NA
"@",FALSE,79940,NA,2017-09-17 02:30:06,FALSE,NA,"909243034360889346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",26814,FALSE,FALSE,NA,NA
"@IssaRae @COVERGIRL I felt the same way..  cover shoot for Voque. '98.Cried when I saw first Polairoid",FALSE,4648,"IssaRae",2017-09-17 02:26:56,FALSE,"907594214363430912","909242235241168896","78525538","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",460,FALSE,FALSE,NA,NA
"@SHAQ so true. Ego can get u  in trouble. #MasterClass",FALSE,133,"SHAQ",2017-09-17 02:23:21,FALSE,NA,"909241335718146048","17461978","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",17,FALSE,FALSE,NA,NA
"Watching #BlackLove @OWNTV .. so good<U+2764><U+FE0F>",FALSE,2004,NA,2017-09-17 01:21:55,FALSE,NA,"909225872732782592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",248,FALSE,FALSE,NA,NA
"I'm so proud!<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>congratulaaaations! @Ava #13th https://t.co/5O69zcF9vj",FALSE,16476,NA,2017-09-10 07:03:36,FALSE,NA,"906775145171238912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2210,FALSE,FALSE,NA,NA
"Maya always said that God put a <U+0001F308> in every cloud. The <U+0001F308> is seeing our country at its finest. People helping one another. #HurricaneHarvey",FALSE,16231,NA,2017-09-01 17:47:03,FALSE,NA,"903675585410490368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2774,FALSE,FALSE,NA,NA
"I love seeing and celebrating Black Love <U+0001F5A4>  New episode of Black Love airs Saturday 9/8c. #BlackLoveDoc https://t.co/ZPfeComGAB",FALSE,13007,NA,2017-09-01 15:00:05,FALSE,NA,"903633564788416512",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",4129,FALSE,FALSE,NA,NA
".@IAmSteveHarvey's #MasterClass airs Saturday. His highest highs &amp; lowest lows. Night starts at 9pm w/ Black Love,… https://t.co/3Gfj6RYYmd",FALSE,2009,NA,2017-08-31 22:54:38,TRUE,NA,"903390603521605632",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",348,FALSE,FALSE,NA,NA
"@3LWTV @NorahODonnell @CBSThisMorning Did you  see the  ""Mattress Mat"" guy? Housing people from the storm in his store. #Greatsamaritan",FALSE,135,"3LWTV",2017-08-30 15:49:41,FALSE,"902919655785943041","902921273939865600","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",26,FALSE,FALSE,NA,NA
"@3LWTV @NorahODonnell @CBSThisMorning Exactly . Solid. Sensitive. Not exploitive!",FALSE,59,"3LWTV",2017-08-30 15:45:43,FALSE,"902919655785943041","902920272612691968","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"@NorahODonnell @CBSThisMorning  Really good reporting from Texas.",FALSE,245,"NorahODonnell",2017-08-30 15:41:57,FALSE,NA,"902919324897206272","21111896","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",44,FALSE,FALSE,NA,NA
"Woke up still praying for #Harvey to recede. Donating to @RedCross and @SalvationArmyUS.  Do whatever you can.",FALSE,9092,NA,2017-08-30 13:49:24,FALSE,NA,"902891003207491585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1270,FALSE,FALSE,NA,NA
"Did you fall in love with this book, too? 20 years later, #TuesdaysWithMorrie author @MitchAlbom comes to… https://t.co/5IDZFrqvLi",FALSE,2799,NA,2017-08-26 18:00:07,TRUE,NA,"901504545062174720",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",564,FALSE,FALSE,NA,NA
"Hey y'all friendly reminder: New #Greenleaf on tonight followed by a new #MasterClass with @MsLynnWhitfield. https://t.co/365PYJDSow",FALSE,1892,NA,2017-08-23 23:07:01,FALSE,NA,"900494616872468482",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",329,FALSE,FALSE,NA,NA
"Morning everyone.. hope you'll join us LIVE streaming on Facebook right now!#SuperSoulSunday",FALSE,3059,NA,2017-08-20 15:03:53,FALSE,NA,"899285865972629504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",273,FALSE,FALSE,NA,NA
"@tpoulos Mavis ain't feelin' it!",FALSE,61,"tpoulos",2017-08-17 02:13:17,FALSE,"898002541778055168","898004777459621889","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",20,FALSE,FALSE,NA,NA
"If you thought last night was good, just wait for tonight! #GREENLEAF mid-season premiere continues TONIGHT at regu… https://t.co/TiTVrPjukh",FALSE,1977,NA,2017-08-16 23:44:08,TRUE,NA,"897967241886433280",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",349,FALSE,FALSE,NA,NA
"@1RealGirlWriter @CreeLuv314 Yep , forgot the boys name<U+0001F602>",FALSE,33,"1RealGirlWriter",2017-08-16 02:55:42,FALSE,"897652267893088257","897653064160739328","24064661","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",9,FALSE,FALSE,NA,NA
"@CreeLuv314 On the road with what's his name.",FALSE,28,"CreeLuv314",2017-08-16 02:55:01,FALSE,"897651778166108160","897652892995391488","27176767","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",9,FALSE,FALSE,NA,NA
"@audrawashington Over at my house with her feet up<U+0001F602>",FALSE,28,"audrawashington",2017-08-16 02:51:17,FALSE,"897651257778851842","897651951684509697","30442570","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
"Back to Memphis we go! Two-night #GREENLEAF mid-season premiere starts TONIGHT on OWN at 10/9c. Watch with me! <U+0001F33F> https://t.co/xR7oGKXUpT",FALSE,2203,NA,2017-08-15 20:09:52,FALSE,NA,"897550929884438528",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",477,FALSE,FALSE,NA,NA
"Thanks for listening in. So happy SuperSoul is shifting your perspective and lifting you up.  That is a dream come… https://t.co/0SYlW90ksV",FALSE,1082,NA,2017-08-14 14:52:47,TRUE,NA,"897108747616636928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",165,FALSE,FALSE,NA,NA
"I loved seeing how moved you are by the podcast! Congratulations on your little one. https://t.co/52WMltTWkn",FALSE,944,NA,2017-08-14 14:50:43,FALSE,NA,"897108228349153280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",108,FALSE,FALSE,NA,NA
"A million podcasts downloaded already! Have you listened yet? New episode this morning on https://t.co/AcnTlaAJFg. Excited to share!",FALSE,1313,NA,2017-08-14 14:46:07,FALSE,NA,"897107068376633344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",205,FALSE,FALSE,NA,NA
"@footnanny thanks for the  Sunday pedi. While reading the paper.. https://t.co/M9SQgNjtCY",FALSE,125,"Footnanny",2017-08-13 20:58:19,FALSE,NA,"896838347712151552","357139592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",23,FALSE,FALSE,NA,NA
"...And Tuesday and Wednesday and ANY DAY! Glad you’re enjoying the podcast, Sarah! https://t.co/KoY4Hv72qs",FALSE,1038,NA,2017-08-10 00:21:14,FALSE,NA,"895439861200560128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",178,FALSE,FALSE,NA,NA
"Thank you, Blake! Love reading how much you’re ALL loving the podcast! https://t.co/rXjbRn2tGQ",FALSE,1111,NA,2017-08-10 00:10:26,FALSE,NA,"895437144528900096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",128,FALSE,FALSE,NA,NA
"Only ONE more week until the two-night mid-season premiere of #GREENLEAF is here! What do you think happened to Mac… https://t.co/aqa3vC6Eg0",FALSE,2641,NA,2017-08-09 23:59:01,TRUE,NA,"895434273695555584",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",496,FALSE,FALSE,NA,NA
"BIG day! SuperSoul comes to podcasting! Go to https://t.co/AcnTlaAJFg and don't miss a moment! https://t.co/ivQvqhAj7b",FALSE,3846,NA,2017-08-07 14:57:12,FALSE,NA,"894573143267856388",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",693,FALSE,FALSE,NA,NA
"We asked some fans what #QueenSugar means to them… here’s what they had to say. Thanks to ALL OF YOU for watching.… https://t.co/UfGgrRUAss",FALSE,3769,NA,2017-08-03 04:40:56,TRUE,NA,"892968504541945856",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",717,FALSE,FALSE,NA,NA
"@prissymagnolia he pretended lights were off to set up candles",FALSE,39,"prissymagnolia",2017-08-03 03:01:05,FALSE,"892942765331546114","892943375200026629","3984060196","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",14,FALSE,FALSE,NA,NA
"RT @QSWriters: “I just wanna ride with you.” #GimmeSugar #QueenSugar<U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D><U+0001F48D>",FALSE,0,NA,2017-08-03 02:58:53,FALSE,NA,"892942820834672640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",211,TRUE,FALSE,NA,NA
"@designed4gr8nes get ready.",FALSE,29,"designed4gr8nes",2017-08-03 02:53:28,FALSE,"892940869426438145","892941457824391168","47364558","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",7,FALSE,FALSE,NA,NA
"@swerlspice Why? Wouldn't she?",FALSE,27,"swerlspice",2017-08-03 02:20:10,FALSE,"892932261380845568","892933080415186944","30044852","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",4,FALSE,FALSE,NA,NA
"""It wasn't my truth to tell"". Such a great apology @QSWriters ! #QueenSugar",FALSE,2683,NA,2017-08-03 02:13:51,FALSE,NA,"892931488286691328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",426,FALSE,FALSE,NA,NA
"@Soul_is_ME Loved that..",FALSE,32,"Soul_is_ME",2017-08-03 02:05:31,FALSE,"892928447496036354","892929393466765312","327575083","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"@3LWTV @ava @OWNTV @QSWriters @rutinaofficial Me too . Watching from <U+2708><U+FE0F>",FALSE,39,"3LWTV",2017-08-03 01:57:52,FALSE,"892922377612537856","892927467475914753","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"@ava counting the minutes. Waiting for midseason finale. Bravo to u , the whole Sugar Load of professional and pass… https://t.co/DgSWFvugYY",FALSE,289,"ava",2017-08-03 01:52:23,TRUE,"892924944526360576","892926085024948224","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",39,FALSE,FALSE,NA,NA
"RT @ava: We gathered some #QUEENSUGAR viewers and gave a sneak look of tonight's mid-season finale. Here's what they said... https://t.co/L…",FALSE,0,NA,2017-08-03 01:07:49,FALSE,NA,"892914872232673284",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",211,TRUE,FALSE,NA,NA
"Questions are getting answered TONIGHT. You cannot miss this one. #QUEENSUGAR mid-season finale is in just a few ho… https://t.co/6FN6hXWzVY",FALSE,2146,NA,2017-08-02 23:04:35,TRUE,NA,"892883860488200193",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",355,FALSE,FALSE,NA,NA
"@kofisiriboe we're Facebook Live today at 3:30 right?",FALSE,222,"kofi",2017-08-02 12:54:54,FALSE,NA,"892730427701702656","37614262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",42,FALSE,FALSE,NA,NA
"How We Make Black Girls Grow Up Too Fast - https://t.co/m2Jk4uzU6M thank you for this @tressiemcphd  https://t.co/qzBovKZI5P",FALSE,11094,NA,2017-07-31 15:31:19,FALSE,NA,"892045015010091008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",5135,FALSE,FALSE,NA,NA
"@michikokakutani say it isn't so!
You're Leeeeeaving??! I won't believe it until I hear it from you.",FALSE,69,"michikokakutani",2017-07-27 21:22:18,FALSE,NA,"890683792028909568","78400475","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",26,FALSE,FALSE,NA,NA
"Ready for Church service Y'all?! The Greenleaf’s are back &amp; there’s a lot of questions to be answered. Two-night pr… https://t.co/n4xCBP1cwV",FALSE,4632,NA,2017-07-27 17:05:17,TRUE,NA,"890619110958039040",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",775,FALSE,FALSE,NA,NA
"All I gotta say.. DON'T MISS NEXT WEEK's midseason finale #QueenSugar",FALSE,3080,NA,2017-07-27 03:02:25,FALSE,NA,"890406996729413633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",470,FALSE,FALSE,NA,NA
"@3LWTV @OWNTV @ava agree<U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE> I love these characters like they're real!",FALSE,41,"3LWTV",2017-07-27 02:57:35,FALSE,"890401248024907776","890405778237947904","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",8,FALSE,FALSE,NA,NA
"@CurvaceousCodi Honey Chile.. Yaaas!",FALSE,34,"CurvaceousCodi",2017-07-27 02:12:36,FALSE,"890393728929734657","890394457714991107","230279940","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"""Just cause you 2 always see my mistakes... love that line #QueenSugar",FALSE,1705,NA,2017-07-27 02:12:15,FALSE,NA,"890394372558118912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",239,FALSE,FALSE,NA,NA
"Now here it comes!  #QueenSugar",FALSE,849,NA,2017-07-27 02:10:30,FALSE,NA,"890393929266352128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",111,FALSE,FALSE,NA,NA
"family fights are never what they appear to be on the surface. #QueenSugar  is making that clear",FALSE,2391,NA,2017-07-27 02:08:13,FALSE,NA,"890393355774902272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",497,FALSE,FALSE,NA,NA
"@OfficialStedman just said.. girl a little upset.. when Nova said ""I need to see the papers NOW!"" #QueenSugar",FALSE,49,"OfficialStedman",2017-07-27 02:04:44,FALSE,NA,"890392480016769024","424540318","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",13,FALSE,FALSE,NA,NA
"@tpoulos @OfficialStedman He knew he needed it most. Saw himself in his son! #QueenSugar",FALSE,47,"tpoulos",2017-07-27 02:00:56,FALSE,"890391167963078657","890391524499783681","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",6,FALSE,FALSE,NA,NA
"@AVAETC look who's watching #QueenSugar ! @OfficialStedman https://t.co/Z77psiIFg6",FALSE,1268,NA,2017-07-27 01:57:04,FALSE,NA,"890390549395525632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",175,FALSE,FALSE,NA,NA
